product/rec_name,from_location/rec_name,to_location/rec_name,quantity,uom/rec_name,planned_date,effective_date,state,tpl_sku
[WCLR1072] Watermelon Lip Balm Refill,Airbox UK - Storage Zone,Reserved Inventory,17.0,u,2999-12-23,,assigned,
[WCLR1819] Sicilian summer Lip Balm Refill,Stord - Storage Zone,Reserved Inventory,250.0,u,2999-12-31,,assigned,
[WCBWR3205] Body Wash Refill: Black Rose and Velvet,Airbox (EU) - Storage Zone,Reserved Inventory,300.0,u,2099-12-31,,assigned,
[WMIN3111] Mini Deo: Peachy Kisses,Next (AU) - Storage Zone,Reserved Inventory,100.0,u,2999-12-23,,assigned,
[WCBWC1673] Green Mint Ombre Body Wash Case,Airbox (EU) - Storage Zone,Reserved Inventory,2.0,u,2099-12-31,,assigned,
[WCR549] Cherry Blossom Deodorant Refill,Airbox (EU) - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCROC2894] Roll On Case: Midnight Bloom ,Stord - Storage Zone,Reserved Inventory,300.0,u,2999-12-31,,assigned,
[WCROA3205] Roll On AP: Black Rose and Velvet,Next (AU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-31,,assigned,
[WCROA3205] Roll On AP: Black Rose and Velvet,Airbox (EU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-31,,assigned,
[WCLC1110] EBW Star Lip Balm Case,Airbox (EU) - Storage Zone,Reserved Inventory,1.0,u,2999-12-23,,assigned,
[WCHWR2512] Black Cherry Handwash,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-31,,assigned,
[WCRS963] Sage and Eucalyptus Sensitive - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,574.0,u,2999-12-23,,assigned,
[WCBWR24] Fresh Cotton and Sea Salt 300ml Body Wash Refill,Airbox (EU) - Storage Zone,Reserved Inventory,100.0,u,2099-01-12,,assigned,
[WCRO3125] Roll On Refill: Peachy Kisses,Stord - Storage Zone,Reserved Inventory,250.0,u,2999-12-31,,assigned,
[WCBWR966] Honey and Almond 300ml Body Wash Refill,Airbox (EU) - Storage Zone,Reserved Inventory,300.0,u,2099-12-31,,assigned,
[WCBWR608] Oud and Amber 300ml Body Wash Refill,Airbox UK - Storage Zone,Reserved Inventory,50.0,u,2999-12-31,,assigned,
[WCLC1110] EBW Star Lip Balm Case,Airbox (EU) - Storage Zone,Reserved Inventory,46.0,u,2999-12-23,,assigned,
[WCROC3129] Roll on Case: Valentine's Day Hearts,Stord - Storage Zone,Reserved Inventory,300.0,u,2999-12-31,,assigned,
[WCRS1102] Autumn Leaves Sens Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,119.0,u,2999-12-23,,assigned,
[WCRS3206] Deo Refill: Black Rose and Velvet Sens,Next (AU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-23,,assigned,
[WCR3205] Deo Refill: Black Rose and Velvet,Airbox (EU) - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCRS3206] Deo Refill: Black Rose and Velvet Sens,Airbox (EU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-23,,assigned,
[WCR3205] Deo Refill: Black Rose and Velvet,Airbox UK - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCRS3206] Deo Refill: Black Rose and Velvet Sens,Airbox UK - Storage Zone,Reserved Inventory,500.0,u,2999-12-23,,assigned,
[WCR1283] Juicy Mango Deodorant Refill,Stord - Storage Zone,Reserved Inventory,400.0,u,2026-12-31,,assigned,
[WCR794] Honey & Cactus Flower - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCRS216] Fresh Cotton & Sea Salt - Sensitive - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,500.0,u,2999-12-23,,assigned,
[WCRS30] Coconut Dreams - Sensitive - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,500.0,u,2999-12-23,,assigned,
[WCR794] Honey & Cactus Flower - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCRS216] Fresh Cotton & Sea Salt - Sensitive - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCR24] Fresh Cotton & Sea Salt Deodorant Refill,Airbox (EU) - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCR02] Coconut Dreams - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCRS30] Coconut Dreams - Sensitive - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WBUL3955-VDAYGS] Lip Balm Gift Set: Valentines,Stord - Storage Zone,Reserved Inventory,30.0,u,2999-12-23,,assigned,
[WBUL3955-VDAYGS] Lip Balm Gift Set: Valentines,Airbox UK - Storage Zone,Reserved Inventory,30.0,u,2999-12-23,,assigned,
[WCLR1072] Watermelon Lip Balm Refill,Airbox UK - Storage Zone,Reserved Inventory,50.0,u,2099-12-29,,assigned,
[WCR794] Honey & Cactus Flower - initial_delivery,Stord - Storage Zone,Reserved Inventory,350.0,u,2999-12-23,,assigned,
[WCR02] Coconut Dreams - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,950.0,u,2999-12-23,,assigned,
[WCR1753] Queen of Heart's Cherry Tarts Deo Refill,Airbox UK - Storage Zone,Reserved Inventory,80.0,u,2999-12-23,,assigned,
[WCR549] Cherry Blossom Deodorant Refill,Airbox (EU) - Storage Zone,Reserved Inventory,300.0,u,2999-12-23,,assigned,
[WCLR1753] Queen of Heart's Cherry Tarts Lip Balm Refill,Airbox (EU) - Storage Zone,Reserved Inventory,150.0,u,2999-07-18,,assigned,
[WCR794] Honey & Cactus Flower - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,140.0,u,2999-12-23,,assigned,
[WCR794] Honey & Cactus Flower - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,200.0,u,2999-12-23,,assigned,
[WCRO549] Roll On Refill: Cherry Blossom,Stord - Storage Zone,Reserved Inventory,200.0,u,2999-12-29,,assigned,
[WCROA549] AP Roll On: Cherry Blossom,Airbox (EU) - Storage Zone,Reserved Inventory,800.0,u,2999-12-31,,assigned,
[WCROA608] Roll On AP: Amber & Oud,Airbox (EU) - Storage Zone,Reserved Inventory,800.0,u,2999-12-31,,assigned,
[WCLC864] Rose Lip Balm Case,Airbox (EU) - Storage Zone,Reserved Inventory,150.0,u,2999-04-07,,assigned,
[WCROA549] AP Roll On: Cherry Blossom,Next (AU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-29,,assigned,
[WCROA02] AP Roll On: Coconut & Vanilla,Next (AU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-29,,assigned,
[WCROA608] Roll On AP: Amber & Oud,Next (AU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-29,,assigned,
[WCROA24] AP Roll On: Cotton & Seasalt,Next (AU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-29,,assigned,
[WCRO3125] Roll On Refill: Peachy Kisses,Next (AU) - Storage Zone,Reserved Inventory,200.0,u,2999-12-29,,assigned,
[WCROA549] AP Roll On: Cherry Blossom,Airbox UK - Storage Zone,Reserved Inventory,800.0,u,2999-12-29,,assigned,
[WCROA02] AP Roll On: Coconut & Vanilla,Airbox UK - Storage Zone,Reserved Inventory,800.0,u,2999-12-29,,assigned,
[WCROA608] Roll On AP: Amber & Oud,Airbox UK - Storage Zone,Reserved Inventory,800.0,u,2999-12-29,,assigned,
[WCROA24] AP Roll On: Cotton & Seasalt,Airbox UK - Storage Zone,Reserved Inventory,800.0,u,2999-12-29,,assigned,
[WCROA86] AP Roll On Refill: Sandalwood & Cedar,Airbox UK - Storage Zone,Reserved Inventory,800.0,u,2999-12-29,,assigned,
[WCRO3125] Roll On Refill: Peachy Kisses,Airbox UK - Storage Zone,Reserved Inventory,200.0,u,2999-12-29,,assigned,
[WCLR1753] Queen of Heart's Cherry Tarts Lip Balm Refill,Stord - Storage Zone,Reserved Inventory,185.0,u,2999-07-18,,assigned,
[WCBWR2584] Body Wash Refill: Pomegranate and Fig,Stord - Storage Zone,Reserved Inventory,75.0,u,2999-12-29,,assigned,
[WCR1753] Queen of Heart's Cherry Tarts Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1713] Love Potion sens. Deo Refill,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCR1753] Queen of Heart's Cherry Tarts Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WRREF1867] Deo US Vanilla Buttercream Duo,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WRCASE1861] Deo US Cat Eyes / Toffee Apple,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WRCASE1855] Deo US Ghost / Vanilla Buttercream,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WRCASEDE1039] Body Wash DE Black/Coconut,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WRCASEDE1043] Body Wash DE Rose/Cherry Blossom,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WRREFDE1044] Body Wash DE Cherry Blossom,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WRREFDE1040] Body Wash DE Coconut,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WRCASE1620] Body Wash DE Bee / Coconut,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCSGR1107] Sugar Plum Fairy Shower Gel,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCSGALU06] Aqua SG Aluminium outer Case,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1102] Autumn Leaves Sens Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCLR1282] Love Potion Lip Balm Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WSOAP03NEW] New Jasmine Soap (coloured),Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1118] Sugar Plum F Sens Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCR993] Sherbet Lemons Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WSHMIN02] Mini Coconut Shampoo Bar,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCLC1284] Black Love Heart Lip Balm Case,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCR1261] Calm Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCSGR24] Cotton Shower Gel Refill - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCLC1250] Ghost Lip Balm case,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCC1521] EBW Polka Dots Deodorant Case,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCSGR1687] Mad Hatter's Shower Gel,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCSGR966] Honey & Almond Body Wash Refill - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WMIN1106] Arctic Ice Queen Deo Mini,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1056] Tropical Jungle Sensitive Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS994] Sherbet Lemons - Sensitive Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1117] Arctic Ice Q Sens Deo Refill,Airbox (EU) - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCSGALU06] Aqua SG Aluminium outer Case,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCSGR1106] Arctic Ice Queen Shower Gel,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WMIN1012] Santorini Sunset Mini,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WMIN613] Prosecco & Winter Berries Mini,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WMIN612] Spiced Orange & Pear Mini,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WMIN565] Tropical Sorbet Mini,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WSOAP03NEW] New Jasmine Soap (coloured),Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1016] Peach Iced Tea Sensitive Deo Refill,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS962] Linen and Lilac Sensitive - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1118] Sugar Plum F Sens Deo Refill,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1025] Strawberry Daiquiri Sensitive- initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS762] Rainforest Oasis - Sensitive Deo Refill,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS712] Spiced O&PSEN,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS609] Oud & Amber SEN- initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS32] Jasmine & Mandarin Blossom - Sensitive - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCR613] Prosecco & WBerries,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WSHMIN24] Mini Cotton Shampoo Bar,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCLC1284] Black Love Heart Lip Balm Case,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1264] Calm Sensitive Deo Refill,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCSGR02] Coconut Shower Gel Refill - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCLC1250] Ghost Lip Balm case,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCBWC1673] Green Mint Ombre Body Wash Case,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCR1892] Strawberries & Cream (Chupa Chups) Deodorant Refill,Airbox UK - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCLR1282] Love Potion Lip Balm Refill,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1118] Sugar Plum F Sens Deo Refill,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCLC1284] Black Love Heart Lip Balm Case,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCRS1264] Calm Sensitive Deo Refill,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WSOAP24NEW] New Cotton Soap (coloured),Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCSGR1281] Energise BW Refill,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WCR1106] Arctic Ice Queen Deo Refill,Stord - Storage Zone,Reserved Inventory,25.0,u,2999-12-29,,assigned,
[WMIN1266] Love Potion Mini Deodorant,Airbox UK - Storage Zone,Reserved Inventory,73.0,u,2999-12-23,,assigned,
[WCRS216] Fresh Cotton & Sea Salt - Sensitive - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,600.0,u,2999-12-31,,assigned,
[WBU3112-FLEX] DTC Christmas Deo Giftset,Airbox UK - Storage Zone,Reserved Inventory,5.0,u,2999-12-31,,assigned,
[WCBWR966] Honey and Almond 300ml Body Wash Refill,Stord - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCBWR1963] Spa Daydreams Body Wash Refill 300ml,Airbox UK - Storage Zone,Reserved Inventory,500.0,u,2999-12-31,,assigned,
[WCBWR1919] Body Wash Refill: Vanilla Butterscotch,Airbox (EU) - Storage Zone,Reserved Inventory,150.0,u,2099-01-12,,assigned,
[WCHWR1967] Refresher Handwash Refill,Stord - Storage Zone,Reserved Inventory,4.0,u,2999-12-23,,assigned,
[WCHWR1967] Refresher Handwash Refill,Stord - Storage Zone,Reserved Inventory,245.0,u,2999-12-23,,assigned,
[WCLR1753] Queen of Heart's Cherry Tarts Lip Balm Refill,Next (AU) - Storage Zone,Reserved Inventory,150.0,u,2999-07-18,,assigned,
[WCLR966] Honey Lip Balm Refill,Next (AU) - Storage Zone,Reserved Inventory,150.0,u,2999-07-17,,assigned,
[WBU3112-FLEX] DTC Christmas Deo Giftset,Stord - Storage Zone,Reserved Inventory,2.0,u,2999-12-23,,assigned,
[WCBWR1919] Body Wash Refill: Vanilla Butterscotch,Airbox UK - Storage Zone,Reserved Inventory,250.0,u,2099-01-12,,assigned,
[WCBWR1919] Body Wash Refill: Vanilla Butterscotch,Stord - Storage Zone,Reserved Inventory,250.0,u,2099-01-12,,assigned,
[WCHWR1893] Watermelon Hand Wash Refill,Stord - Storage Zone,Reserved Inventory,100.0,u,2099-01-12,,assigned,
[WCLR1072] Watermelon Lip Balm Refill,Next (AU) - Storage Zone,Reserved Inventory,199.0,u,2999-07-16,,assigned,
[WMIN03] Jasmine & Mandarin Blossom Mini Deodorant,Next (AU) - Storage Zone,Reserved Inventory,69.0,u,2099-12-01,,assigned,
[WCBWR966] Honey and Almond 300ml Body Wash Refill,Stord - Storage Zone,Reserved Inventory,100.0,u,2099-01-12,,assigned,
[WCSGR507] Thunderstorm Shower Gel Refill,Airbox (EU) - Storage Zone,Reserved Inventory,150.0,u,2099-12-31,,assigned,
[WCC1989] Sunflower Deo Case,Airbox (EU) - Storage Zone,Reserved Inventory,250.0,u,2999-12-31,,assigned,
[WCR524] Ocean Mist Deodorant Refill,Next (AU) - Storage Zone,Reserved Inventory,49.0,u,2999-12-23,,assigned,
[WCRO24] Roll On Refill: Fresh Cotton & Sea Salt,Airbox UK - Storage Zone,Reserved Inventory,313.0,u,2099-01-12,,assigned,
[WCRO02] Roll On Refill: Coconut & Vanilla,Airbox UK - Storage Zone,Reserved Inventory,300.0,u,2099-01-12,,assigned,
[WCLR1245] Lip Balm Refill: Vanilla Frost,Stord - Storage Zone,Reserved Inventory,300.0,u,2999-12-31,,assigned,
[WCRO966] Roll On Refill: Honey & Cactus Flower,Stord - Storage Zone,Reserved Inventory,800.0,u,2999-12-31,,assigned,
[WCHWR966] Honey & Almond Hand Wash Refill,Stord - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCSGALU864] Rose SG Aluminium outer Case,Airbox (EU) - Storage Zone,Reserved Inventory,8.0,u,2999-12-31,,assigned,
[WCLR1114] Santas Kiss Lip Balm Refill,Airbox UK - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCBWR1968] Squashies Body Wash Refill,Stord - Storage Zone,Reserved Inventory,1.0,u,2999-12-31,,assigned,
[WCHWR1538] Citrus Burst Hand Wash Refill,Stord - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCHWR1537] Spa Daydreams Hand Wash Refill,Stord - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCBWR608] Oud and Amber 300ml Body Wash Refill,Stord - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCBWR02] Coconut & Vanilla 300ml Body Wash Refill,Stord - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCSGALU864] Rose SG Aluminium outer Case,Stord - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCRO02] Roll On Refill: Coconut & Vanilla,Airbox (EU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-31,,assigned,
[WCHWR966] Honey & Almond Hand Wash Refill,Airbox (EU) - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCHWR1538] Citrus Burst Hand Wash Refill,Airbox (EU) - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCHWR1537] Spa Daydreams Hand Wash Refill,Airbox (EU) - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WMIN01] Orange & Neroli Mini Deodorant,Airbox UK - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCHWR966] Honey & Almond Hand Wash Refill,Airbox UK - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCBWR966] Honey and Almond 300ml Body Wash Refill,Airbox UK - Storage Zone,Reserved Inventory,200.0,u,2999-12-31,,assigned,
[WCR794] Honey & Cactus Flower - initial_delivery,Next (AU) - Storage Zone,Reserved Inventory,500.0,u,2999-12-23,,assigned,
[WCROC2556] Roll On Case: Chrome,Stord - Storage Zone,Reserved Inventory,300.0,u,2999-12-23,,assigned,
[WCRO549] Roll On Refill: Cherry Blossom,Next (AU) - Storage Zone,Reserved Inventory,500.0,u,2099-01-12,,assigned,
[WCRO02] Roll On Refill: Coconut & Vanilla,Stord - Storage Zone,Reserved Inventory,400.0,u,2099-01-12,,assigned,
[WCROC1838] Roll On Case: Cath Kidson Navy Flower,Stord - Storage Zone,Reserved Inventory,300.0,u,2099-01-12,,assigned,
[WCRO966] Roll On Refill: Honey & Cactus Flower,Next (AU) - Storage Zone,Reserved Inventory,550.0,u,2099-01-12,,assigned,
[WCRO24] Roll On Refill: Fresh Cotton & Sea Salt,Next (AU) - Storage Zone,Reserved Inventory,750.0,u,2099-01-12,,assigned,
[WCRO549] Roll On Refill: Cherry Blossom,Next (AU) - Storage Zone,Reserved Inventory,40.0,u,2099-01-12,,assigned,
[WCRS30] Coconut Dreams - Sensitive - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,500.0,u,2999-12-23,,assigned,
[WBU3112-FLEX] DTC Christmas Deo Giftset,Stord - Storage Zone,Reserved Inventory,20.0,u,2999-12-23,,assigned,
[WCHWR1688] Alice's Secret Garden Hand Wash Refill,Airbox (EU) - Storage Zone,Reserved Inventory,350.0,u,2099-12-31,,assigned,
[WCR549] Cherry Blossom Deodorant Refill,Stord - Storage Zone,Reserved Inventory,200.0,u,2999-12-23,,assigned,
[WCR549] Cherry Blossom Deodorant Refill,Stord - Storage Zone,Reserved Inventory,500.0,u,2999-12-23,,assigned,
[WCR348] Mint & Aloe Vera - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCR86] Cedar & Sandalwood - initial_delivery,Airbox (EU) - Storage Zone,Reserved Inventory,400.0,u,2999-12-23,,assigned,
[WCR507] Thunderstorm - initial_delivery,Airbox UK - Storage Zone,Reserved Inventory,710.0,u,2999-12-23,,assigned,
[WCR549] Cherry Blossom Deodorant Refill,Airbox UK - Storage Zone,Reserved Inventory,1000.0,u,2999-12-23,,assigned,
[WCBWR1968] Squashies Body Wash Refill,Airbox (EU) - Storage Zone,Reserved Inventory,44.0,u,2099-01-12,,assigned,
[WCR1103] Vanilla Bean & Buttercream Deo Refill,Stord - Storage Zone,Reserved Inventory,1.0,u,2999-12-31,,assigned,
[WCRO02] Roll On Refill: Coconut & Vanilla,Next (AU) - Storage Zone,Reserved Inventory,500.0,u,2099-01-12,,assigned,
[WCHWR24] Cotton Hand Wash Refill,Airbox (EU) - Storage Zone,Reserved Inventory,50.0,u,2999-01-01,,assigned,
[WCLR1114] Santas Kiss Lip Balm Refill,Next (AU) - Storage Zone,Reserved Inventory,150.0,u,2222-10-28,,assigned,
